"pops","temps","wps","date","total_seeds","germ","start_date","census_date","day","cumulative_germ","cumulative_prop_germ"
"CAIN2",5,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",5,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",5,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",5,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",5,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",5,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",5,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",5,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",5,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",5,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",5,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",5,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",5,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",5,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",5,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",5,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",5,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",5,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",5,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",5,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",5,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",5,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",5,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",10,-0.6,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",10,-0.6,"June_7_2020",51,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",10,-0.6,"June_8_2020",51,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",10,-0.6,"June_9_2020",51,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",10,-0.6,"June_10_2020",51,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",10,-0.6,"June_11_2020",51,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",10,-0.6,"June_12_2020",51,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",10,-0.6,"June_13_2020",51,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",10,-0.6,"June_14_2020",51,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",10,-0.6,"June_15_2020",51,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",10,-0.6,"June_16_2020",51,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",10,-0.6,"June_17_2020",51,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",10,-0.6,"June_18_2020",51,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",10,-0.6,"June_19_2020",51,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",10,-0.6,"June_22_2020",51,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",10,-0.6,"June_24_2020",51,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",10,-0.6,"June_26_2020",51,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",10,-0.6,"June_29_2020",51,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",10,-0.6,"July_1_2020",51,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",10,-0.6,"July_3_2020",51,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",10,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",10,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",10,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",10,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",10,-0.3,"June_10_2020",50,3,2020-06-05,2020-06-10,5,3,0.06
"CAIN2",10,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,3,0.06
"CAIN2",10,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,3,0.06
"CAIN2",10,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,3,0.06
"CAIN2",10,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,3,0.06
"CAIN2",10,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,3,0.06
"CAIN2",10,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,3,0.06
"CAIN2",10,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,3,0.06
"CAIN2",10,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,3,0.06
"CAIN2",10,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,3,0.06
"CAIN2",10,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,3,0.06
"CAIN2",10,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,3,0.06
"CAIN2",10,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,3,0.06
"CAIN2",10,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,3,0.06
"CAIN2",10,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,3,0.06
"CAIN2",10,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,3,0.06
"CAIN2",10,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",10,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",10,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",10,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",10,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",10,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",10,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",10,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",10,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",10,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",10,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",10,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",10,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",10,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",10,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",10,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",10,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",10,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",10,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",10,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",15,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",15,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",15,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",15,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",15,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",15,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",15,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",15,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",15,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",15,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",15,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",15,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",15,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",15,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",15,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",15,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",15,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",15,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",15,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",15,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",15,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",15,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",15,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",15,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",15,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",15,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",15,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",15,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",15,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",15,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",15,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",15,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",15,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",15,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",15,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",15,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",15,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",15,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",15,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",15,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",15,0,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",15,0,"June_7_2020",51,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",15,0,"June_8_2020",51,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",15,0,"June_9_2020",51,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",15,0,"June_10_2020",51,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",15,0,"June_11_2020",51,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",15,0,"June_12_2020",51,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",15,0,"June_13_2020",51,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",15,0,"June_14_2020",51,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",15,0,"June_15_2020",51,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",15,0,"June_16_2020",51,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",15,0,"June_17_2020",51,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",15,0,"June_18_2020",51,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",15,0,"June_19_2020",51,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",15,0,"June_22_2020",51,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",15,0,"June_24_2020",51,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",15,0,"June_26_2020",51,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",15,0,"June_29_2020",51,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",15,0,"July_1_2020",51,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",15,0,"July_3_2020",51,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",20,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",20,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",20,-0.6,"June_8_2020",50,5,2020-06-05,2020-06-08,3,5,0.1
"CAIN2",20,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,5,0.1
"CAIN2",20,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,5,0.1
"CAIN2",20,-0.6,"June_11_2020",50,1,2020-06-05,2020-06-11,6,6,0.12
"CAIN2",20,-0.6,"June_12_2020",50,1,2020-06-05,2020-06-12,7,7,0.14
"CAIN2",20,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,7,0.14
"CAIN2",20,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,7,0.14
"CAIN2",20,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,7,0.14
"CAIN2",20,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,7,0.14
"CAIN2",20,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,7,0.14
"CAIN2",20,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,7,0.14
"CAIN2",20,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,7,0.14
"CAIN2",20,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,7,0.14
"CAIN2",20,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,7,0.14
"CAIN2",20,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,7,0.14
"CAIN2",20,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,7,0.14
"CAIN2",20,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,7,0.14
"CAIN2",20,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,7,0.14
"CAIN2",20,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",20,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",20,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",20,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",20,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",20,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",20,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAIN2",20,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAIN2",20,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAIN2",20,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAIN2",20,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAIN2",20,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAIN2",20,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAIN2",20,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAIN2",20,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAIN2",20,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAIN2",20,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAIN2",20,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAIN2",20,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAIN2",20,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAIN2",20,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",20,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",20,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",20,0,"June_9_2020",50,1,2020-06-05,2020-06-09,4,1,0.02
"CAIN2",20,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,1,0.02
"CAIN2",20,0,"June_11_2020",50,1,2020-06-05,2020-06-11,6,2,0.04
"CAIN2",20,0,"June_12_2020",50,1,2020-06-05,2020-06-12,7,3,0.06
"CAIN2",20,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,3,0.06
"CAIN2",20,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,3,0.06
"CAIN2",20,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,3,0.06
"CAIN2",20,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,3,0.06
"CAIN2",20,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,3,0.06
"CAIN2",20,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,3,0.06
"CAIN2",20,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,3,0.06
"CAIN2",20,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,3,0.06
"CAIN2",20,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,3,0.06
"CAIN2",20,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,3,0.06
"CAIN2",20,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,3,0.06
"CAIN2",20,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,3,0.06
"CAIN2",20,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,3,0.06
"CAIN2",25,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",25,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",25,-0.6,"June_8_2020",50,2,2020-06-05,2020-06-08,3,2,0.04
"CAIN2",25,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,2,0.04
"CAIN2",25,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,2,0.04
"CAIN2",25,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,2,0.04
"CAIN2",25,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,2,0.04
"CAIN2",25,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,2,0.04
"CAIN2",25,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,2,0.04
"CAIN2",25,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,2,0.04
"CAIN2",25,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,2,0.04
"CAIN2",25,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,2,0.04
"CAIN2",25,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,2,0.04
"CAIN2",25,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,2,0.04
"CAIN2",25,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,2,0.04
"CAIN2",25,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,2,0.04
"CAIN2",25,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,2,0.04
"CAIN2",25,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,2,0.04
"CAIN2",25,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,2,0.04
"CAIN2",25,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,2,0.04
"CAIN2",25,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",25,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",25,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",25,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",25,-0.3,"June_10_2020",50,1,2020-06-05,2020-06-10,5,1,0.02
"CAIN2",25,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,1,0.02
"CAIN2",25,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,1,0.02
"CAIN2",25,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,1,0.02
"CAIN2",25,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,1,0.02
"CAIN2",25,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,1,0.02
"CAIN2",25,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,1,0.02
"CAIN2",25,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,1,0.02
"CAIN2",25,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,1,0.02
"CAIN2",25,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"CAIN2",25,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"CAIN2",25,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"CAIN2",25,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAIN2",25,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAIN2",25,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAIN2",25,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAIN2",25,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",25,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",25,0,"June_8_2020",50,1,2020-06-05,2020-06-08,3,1,0.02
"CAIN2",25,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,1,0.02
"CAIN2",25,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,1,0.02
"CAIN2",25,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,1,0.02
"CAIN2",25,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,1,0.02
"CAIN2",25,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,1,0.02
"CAIN2",25,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,1,0.02
"CAIN2",25,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,1,0.02
"CAIN2",25,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,1,0.02
"CAIN2",25,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,1,0.02
"CAIN2",25,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,1,0.02
"CAIN2",25,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"CAIN2",25,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"CAIN2",25,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"CAIN2",25,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAIN2",25,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAIN2",25,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAIN2",25,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAIN2",30,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",30,-0.6,"June_7_2020",50,2,2020-06-05,2020-06-07,2,2,0.04
"CAIN2",30,-0.6,"June_8_2020",50,3,2020-06-05,2020-06-08,3,5,0.1
"CAIN2",30,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,5,0.1
"CAIN2",30,-0.6,"June_10_2020",50,1,2020-06-05,2020-06-10,5,6,0.12
"CAIN2",30,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,6,0.12
"CAIN2",30,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,6,0.12
"CAIN2",30,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,6,0.12
"CAIN2",30,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,6,0.12
"CAIN2",30,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,6,0.12
"CAIN2",30,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,6,0.12
"CAIN2",30,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,6,0.12
"CAIN2",30,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,6,0.12
"CAIN2",30,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,6,0.12
"CAIN2",30,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,6,0.12
"CAIN2",30,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,6,0.12
"CAIN2",30,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,6,0.12
"CAIN2",30,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,6,0.12
"CAIN2",30,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,6,0.12
"CAIN2",30,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,6,0.12
"CAIN2",30,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAIN2",30,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAIN2",30,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAIN2",30,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAIN2",30,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAIN2",30,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAIN2",30,-0.3,"June_12_2020",50,1,2020-06-05,2020-06-12,7,1,0.02
"CAIN2",30,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,1,0.02
"CAIN2",30,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,1,0.02
"CAIN2",30,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,1,0.02
"CAIN2",30,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,1,0.02
"CAIN2",30,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,1,0.02
"CAIN2",30,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,1,0.02
"CAIN2",30,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"CAIN2",30,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"CAIN2",30,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"CAIN2",30,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAIN2",30,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAIN2",30,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAIN2",30,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
